date,step,nav,reward,portfolio_return,portfolio_return_net,turnover,cost,w_VEON,w_PRGO,w_M,w_cash
2023-10-09,162,0.7742196598503588,0.005582620550697823,0.006932377349585295,0.006932377349585295,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-10,163,0.7691481868344051,-0.007899829294111725,-0.006550431717187166,-0.006550431717187166,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-11,164,0.7535589963193088,-0.02165917852642075,-0.020268123596906662,-0.020268123596906662,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-12,165,0.7405564938657794,-0.018673479941009204,-0.017254790291190147,-0.017254790291190147,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-13,166,0.7124874378909536,-0.03945255367627947,-0.037902653217315674,-0.037902653217315674,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-16,167,0.7210472704144925,0.010438864130337205,0.012014011852443218,0.012014011852443218,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-17,168,0.7297490795105523,0.01048432245622549,0.012068292126059532,0.012068292126059532,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-18,169,0.7224636006908424,-0.011569274475830492,-0.009983539581298828,-0.009983539581298828,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-19,170,0.7351150126474725,0.01589153632076122,0.017511487007141113,0.017511487007141113,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-20,171,0.7506712492114563,0.019507281974966446,0.0211616363376379,0.0211616363376379,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-23,172,0.7432704964700855,-0.011508922613400837,-0.009858846664428711,-0.009858846664428711,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-24,173,0.7491209793644373,0.00621404837871988,0.007871270179748535,0.007871270179748535,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-25,174,0.7490475729454401,-0.0014965609119930326,-9.799007239053026e-05,-9.799007239053026e-05,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-26,175,0.7463017996545629,-0.005061128503592876,-0.0036656861193478107,-0.0036656861193478107,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-27,176,0.7183948805260392,-0.038921291706995764,-0.037393610924482346,-0.037393610924482346,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-30,177,0.7221819523119222,0.0037377884216688176,0.005271574016660452,0.005271574016660452,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-10-31,178,0.7300924630789267,0.009400255191841213,0.010953625664114952,0.010953625664114952,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-01,179,0.7313715698258859,0.00019883844485649952,0.0017519791144877672,0.0017519791144877672,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-02,180,0.7563368394856702,0.032448252082171565,0.034134864807128906,0.034134864807128906,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-03,181,0.7755733447401044,0.023686630530198424,0.025433780625462532,0.025433780625462532,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-06,182,0.7629991129242074,-0.01797837560946529,-0.016212821006774902,-0.016212821006774902,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-07,183,0.7700843130385566,0.007527390519358761,0.009285987354815006,0.009285987354815006,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-08,184,0.7404250423963993,-0.04039911966362463,-0.03851431608200073,-0.03851431608200073,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-09,185,0.7382909584360122,-0.004721920398058706,-0.0028822417370975018,-0.0028822417370975018,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-10,186,0.742574798256046,0.003970179208564641,0.00580237340182066,0.00580237340182066,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-13,187,0.7424053528293926,-0.0020527205581246984,-0.00022818634170107543,-0.00022818634170107543,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-14,188,0.7897922480680559,0.061665116122828746,0.06382887065410614,0.06382887065410614,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-15,189,0.8276872916527498,0.045716334218846445,0.04798102751374245,0.04798102751374245,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-16,190,0.8294942323322777,-7.842551977201451e-05,0.002183119999244809,0.002183119999244809,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-17,191,0.8634237380502571,0.03857090545677832,0.04090384766459465,0.04090384766459465,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-20,192,0.8904622374079141,0.028932267137671722,0.03131544589996338,0.03131544589996338,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-21,193,0.8790073725052666,-0.01525995295579682,-0.012863953597843647,-0.012863953597843647,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-22,194,0.8710254327864159,-0.011445916789485748,-0.009080628864467144,-0.009080628864467144,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-24,195,0.8799107434761512,0.0078711748009049,0.010200977325439453,0.010200977325439453,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-27,196,0.8808362192343434,-0.0011336093923057832,0.0010517836781218648,0.0010517836781218648,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-28,197,0.8792495407718739,-0.003990924681601697,-0.0018013319931924343,-0.0018013319931924343,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-29,198,0.8880463948011729,0.007816684205622587,0.01000495720654726,0.01000495720654726,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-11-30,199,0.9005713732934358,0.011934649883394714,0.014103968627750874,0.014103968627750874,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-01,200,0.9293942984202143,0.02979849280064405,0.032005153596401215,0.032005153596401215,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-04,201,0.9341708372322128,0.002945686131220763,0.005139410495758057,0.005139410495758057,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-05,202,0.9156418588994422,-0.022061851576966558,-0.01983467862010002,-0.01983467862010002,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-06,203,0.9016939770299764,-0.01749615010753025,-0.015232901088893414,-0.015232901088893414,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-07,204,0.9247699942891922,0.02330650947627732,0.02559185028076172,0.02559185028076172,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-08,205,0.9227930574019862,-0.004420819335841528,-0.0021377606317400932,-0.0021377606317400932,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-11,206,0.9726116353688359,0.05171149031981111,0.05398672819137573,0.05398672819137573,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-12,207,0.9446558113491718,-0.031123368223006362,-0.028743049129843712,-0.028743049129843712,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-13,208,0.9616869112534947,0.015643525228018658,0.018028894439339638,0.018028894439339638,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-14,209,0.9627847231743955,-0.0012445076237723655,0.0011415481567382812,0.0011415481567382812,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-15,210,0.9597344804835252,-0.00551945746553998,-0.003168146125972271,-0.003168146125972271,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-18,211,0.9614772770494974,-0.0005159784177525177,0.0018159153405576944,0.0018159153405576944,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-19,212,0.9813214953467363,0.018338465543145468,0.02063930034637451,0.02063930034637451,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-20,213,0.9832603267517172,-0.00032820212932626507,0.0019757351838052273,0.0019757351838052273,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-21,214,0.9953717128239106,0.010184620083865373,0.012317578308284283,0.012317578308284283,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-22,215,0.9934848796015795,-0.004026630418202912,-0.0018956066342070699,-0.0018956066342070699,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-26,216,0.995981202506672,0.00037860736257035047,0.002512693405151367,0.002512693405151367,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-27,217,0.9938384190136015,-0.004288882288726906,-0.0021514296531677246,-0.0021514296531677246,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-28,218,0.9959404183159811,0.00022267480428871025,0.002115031238645315,0.002115031238645315,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-12-29,219,0.9972828257869744,-0.00039476502470832137,0.0013478792971000075,0.0013478792971000075,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-02,220,0.9971743428585625,-0.0018537478501560194,-0.00010877849854296073,-0.00010877849854296073,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-03,221,0.9841292408137948,-0.014737008763307172,-0.013082067482173443,-0.013082067482173443,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-04,222,0.9773189880316244,-0.008509587549918306,-0.006920079700648785,-0.006920079700648785,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-05,223,0.9828309020254863,0.0040783241471021615,0.005639831069856882,0.005639831069856882,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-08,224,0.9864992233026094,0.0021894317367654207,0.0037324032746255398,0.0037324032746255398,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-09,225,0.9842587300732112,-0.003814404846960002,-0.002271155593916774,-0.002271155593916774,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-10,226,0.9876044938865121,0.0018568723135515821,0.003399272682145238,0.003399272682145238,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-11,227,0.9694185864855848,-0.020005227902342694,-0.01841416023671627,-0.01841416023671627,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-12,228,0.971234554482663,0.000286776497192264,0.0018732547760009766,0.0018732547760009766,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-16,229,0.9563471326453222,-0.01693470881863745,-0.015328348614275455,-0.015328348614275455,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-17,230,0.9547746548592214,-0.0031526001873767176,-0.001644254196435213,-0.001644254196435213,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-18,231,0.9555079463287525,-0.0007383717371650458,0.0007680256967432797,0.0007680256967432797,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-19,232,0.9582119660859216,0.001373225588076742,0.0028299291152507067,0.0028299291152507067,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-22,233,0.9741085501269224,0.01514389982015525,0.01658984087407589,0.01658984087407589,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-23,234,0.9707834902094327,-0.004798652236976809,-0.0034134387969970703,-0.0034134387969970703,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-24,235,0.9670573696793867,-0.005225385938471029,-0.0038382611237466335,-0.0038382611237466335,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-25,236,0.977050147964077,0.009325580794331479,0.01033318042755127,0.01033318042755127,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-26,237,0.9848108906771701,0.007082227775601054,0.007943034172058105,0.007943034172058105,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-29,238,0.9734153601284353,-0.012405355665884727,-0.011571288108825684,-0.011571288108825684,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-30,239,0.9687819348185093,-0.0055990898548530545,-0.00475996732711792,-0.00475996732711792,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-01-31,240,0.9625443035206142,-0.007284214891923162,-0.0064386329613626,-0.0064386329613626,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-01,241,0.976908559921212,0.014037173432020437,0.014923215843737125,0.014923215843737125,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-02,242,0.9825387308475183,0.004952485147291348,0.005763252731412649,0.005763252731412649,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-05,243,0.9767162713426714,-0.006742907347788785,-0.005925933830440044,-0.005925933830440044,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-06,244,0.9967143734033087,0.019604832187610083,0.020474832504987717,0.020474832504987717,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-07,245,1.0055022827447653,0.007933844194593262,0.00881687831133604,0.00881687831133604,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-08,246,1.027857806057504,0.021267626458275533,0.02223319001495838,0.02223319001495838,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-09,247,1.0196218162136634,-0.008990563598467899,-0.008012771606445312,-0.008012771606445312,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-12,248,1.0407902796920994,0.019720330194698196,0.020761093124747276,0.020761093124747276,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-13,249,1.0221875212419138,-0.018971176989593257,-0.01787368580698967,-0.01787368580698967,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-14,250,1.03599277552636,0.012385235592358879,0.013505598530173302,0.013505598530173302,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-15,251,1.0586499551925561,0.020724205363858432,0.021870017051696777,0.021870017051696777,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-16,252,1.0528262249434739,-0.006643291324288401,-0.005501091480255127,-0.005501091480255127,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-20,253,1.0452018415538595,-0.008395750586461071,-0.007241825107485056,-0.007241825107485056,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-21,254,1.0313616878316367,-0.014427411781040737,-0.013241608627140522,-0.013241608627140522,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-22,255,1.0437601424851124,0.010823314942961956,0.0120214419439435,0.0120214419439435,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-23,256,1.0530807626062835,0.007725517860134172,0.008929848670959473,0.008929848670959473,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-26,257,1.082644498857937,0.02684578552153784,0.028073569759726524,0.028073569759726524,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-27,258,1.0393340494664531,-0.041462164593868936,-0.04000431299209595,-0.04000431299209595,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-28,259,1.0015637614137831,-0.03792688721593774,-0.036340855062007904,-0.036340855062007904,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-02-29,260,0.9833637760823527,-0.01979637850367618,-0.01817156933248043,-0.01817156933248043,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-01,261,0.9941958585148738,0.00938087635506606,0.011015336029231548,0.011015336029231548,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-04,262,1.0343924730398755,0.038653245222044816,0.04043128341436386,0.04043128341436386,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-05,263,1.0454678994556428,0.00894135343842835,0.010707180015742779,0.010707180015742779,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-06,264,1.0547234049906455,0.007087153194081825,0.00885297916829586,0.00885297916829586,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-07,265,1.0789136466588425,0.021138375007968595,0.022935152053833008,0.022935152053833008,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-08,266,1.0972090907193979,0.015148603186484588,0.01695728302001953,0.01695728302001953,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-11,267,1.0915202923777065,-0.006999362775531775,-0.005184789653867483,-0.005184789653867483,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-12,268,1.0952459999720596,0.0016207046314142082,0.0034133195877075195,0.0034133195877075195,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-13,269,1.1021497407497336,0.004517995197941844,0.006303369998931885,0.006303369998931885,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-14,270,1.1120154864083729,0.007175985400006065,0.008951365947723389,0.008951365947723389,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-15,271,1.0934738698231965,-0.018480607930356524,-0.01667388342320919,-0.01667388342320919,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-18,272,1.0813280174759927,-0.012933871095589853,-0.011107583530247211,-0.011107583530247211,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-19,273,1.086348025477069,0.002824247389466211,0.004642446991056204,0.004642446991056204,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-20,274,1.0898523061058896,0.0014343679092780888,0.003225744003430009,0.003225744003430009,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-21,275,1.0736863598562765,-0.016649687935719137,-0.01483315322548151,-0.01483315322548151,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-22,276,1.0709606549098636,-0.004318878925704637,-0.00253864168189466,-0.00253864168189466,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-25,277,1.046189441075353,-0.024957206208926313,-0.02312990091741085,-0.02312990091741085,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-26,278,1.0378691293113314,-0.009749330552935068,-0.007952968589961529,-0.007952968589961529,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-27,279,1.070167352192096,0.0292719497893936,0.03111974522471428,0.03111974522471428,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-03-28,280,1.0833538150157227,0.010476474510478818,0.01232186984270811,0.01232186984270811,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-01,281,1.0717703151154243,-0.012511173790205986,-0.010692259296774864,-0.010692259296774864,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-02,282,1.0476110418144118,-0.024404542047186933,-0.022541465237736702,-0.022541465237736702,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-03,283,1.0459366257508662,-0.003456823370474326,-0.001598318456672132,-0.001598318456672132,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-04,284,1.041309323049883,-0.006268011545175808,-0.004424075596034527,-0.004424075596034527,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-05,285,1.043962640624498,0.0007160678631818464,0.002548058982938528,0.002548058982938528,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-08,286,1.052342048809647,0.006195916927064635,0.008026540279388428,0.008026540279388428,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-09,287,1.067910472011711,0.013016222227539825,0.014794071204960346,0.014794071204960346,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-10,288,1.0726508167401112,0.0028200219290920106,0.004438897129148245,0.004438897129148245,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-11,289,1.0698215878860065,-0.004101725825628993,-0.0026376047171652317,-0.0026376047171652317,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-12,290,1.045205124039356,-0.02449891990145771,-0.023009877651929855,-0.023009877651929855,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-15,291,1.0335555698484453,-0.012643859269562102,-0.011145710945129395,-0.011145710945129395,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-16,292,1.0274196581737938,-0.007252336349136214,-0.005936702247709036,-0.005936702247709036,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-17,293,1.0371564929688357,0.008164544334407886,0.00947697926312685,0.00947697926312685,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-18,294,1.0334801376128504,-0.004847473750492655,-0.0035446486435830593,-0.0035446486435830593,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-19,295,1.0407641981428521,0.005811366533102476,0.007048089522868395,0.007048089522868395,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-22,296,1.0329160009054146,-0.008735617307499992,-0.007540802471339703,-0.007540802471339703,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-23,297,1.0426535163227977,0.00821693425075986,0.009427209384739399,0.009427209384739399,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-24,298,1.0477023588680971,0.003629841402255621,0.004842301364988089,0.004842301364988089,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-25,299,1.037241082148671,-0.011198167055744779,-0.009984970092773438,-0.009984970092773438,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-26,300,1.0452733682343862,0.006534125170784435,0.007743895053863525,0.007743895053863525,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-29,301,1.0590061453275899,0.011930483633911167,0.01313797663897276,0.01313797663897276,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-04-30,302,1.0691597950486442,0.008381043478859096,0.009587904438376427,0.009587904438376427,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-01,303,1.0653459318752623,-0.004771798716312513,-0.0035671591758728027,-0.0035671591758728027,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-02,304,1.0917206471988048,0.02347042871388511,0.02475694939494133,0.02475694939494133,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-03,305,1.0960684294406555,0.002724969140066707,0.003982504364103079,0.003982504364103079,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-06,306,1.097693227749948,0.0002263050368964993,0.001482387655414641,0.001482387655414641,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-07,307,1.071502269299317,-0.025120796328145914,-0.02385999821126461,-0.02385999821126461,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-08,308,1.084687574596639,0.011039498608605279,0.01230543851852417,0.01230543851852417,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-09,309,1.08346922125404,-0.002264290139134608,-0.0011232297401875257,-0.0011232297401875257,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-10,310,1.082580150984978,-0.001940351909657585,-0.0008205773192457855,-0.0008205773192457855,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-13,311,1.086757723991407,0.0027552650777049837,0.0038589041214436293,0.0038589041214436293,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-14,312,1.0861021714324042,-0.0016209391072916739,-0.0006032186793163419,-0.0006032186793163419,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-15,313,1.0764088812859782,-0.00995779374585916,-0.00892484188079834,-0.00892484188079834,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-16,314,1.0831328485031773,0.005214671270644073,0.006246666423976421,0.006246666423976421,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-17,315,1.0787638749427428,-0.00506988323607618,-0.004033645149320364,-0.004033645149320364,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-20,316,1.0684899981883338,-0.01056900114917801,-0.009523749351501465,-0.009523749351501465,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-21,317,1.0841330676110823,0.01359579420434888,0.014640351757407188,0.014640351757407188,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-22,318,1.0836280241306246,-0.001508040057061214,-0.0004658500838559121,-0.0004658500838559121,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-23,319,1.0640049440324528,-0.019201641941863072,-0.018108686432242393,-0.018108686432242393,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-24,320,1.0633775757428354,-0.0015968128182064607,-0.0005896291113458574,-0.0005896291113458574,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-28,321,1.0594815113760334,-0.00465064203859181,-0.0036638579331338406,-0.0036638579331338406,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-29,322,1.0454995919401302,-0.01420872417460066,-0.013196945190429688,-0.013196945190429688,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2024-05-30,323,1.039476398828922,-0.006765393219247458,-0.005761066917330027,-0.005761066917330027,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
